geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_state,geolocation_city
77829,-7.222311339638066,-48.24279154411232,to,araguaina
77840,-7.040277516050829,-48.395679888788,to,carmolandia
77845,-7.169993012030892,-48.53259605418829,to,aragominas
77848,-7.152268560698257,-48.694587682824654,to,santa fe do araguaia
77850,-7.142396255000323,-48.60718823437544,to,muricilandia
77855,-6.582162811833276,-48.64295366012805,to,araguana
77860,-6.853752008673561,-47.96389731773089,to,wanderlandia
77870,-7.20283693680285,-47.75952147269386,to,babaculandia
77880,-6.415294198340962,-48.53671181405055,to,xambioa
77885,-6.435716684466969,-47.66799087234812,to,santa terezinha do tocantins
77890,-6.375691732844389,-48.07020541434753,to,ananas
77895,-6.374278028637143,-47.66124180005111,to,nazare
77900,-6.318940925413076,-47.43493226202539,to,tocantinopolis
77903,-6.19360422890336,-47.85542231170752,to,luzinopolis
77905,-6.39510088091528,-47.86390985899924,to,angico
77908,-6.562272623005782,-47.47161151560216,to,aguiarnopolis
77910,-6.708013989852143,-47.74861233902169,to,darcinopolis
77913,-6.608661432617056,-47.54556237133302,to,palmeiras do tocantins
77915,-6.117789442987682,-47.91927196210525,to,cachoeirinha
77918,-5.9530053456861385,-47.507284084016696,to,maurilandia do tocantins
77920,-5.776637209585919,-47.47656750611718,to,itaguatins
77925,-5.549811942888563,-47.5782533710391,to,sao miguel do tocantins
77930,-5.62026600570658,-47.77409789303798,to,axixá do tocantins
77940,-5.643029999999946,-47.70049849999995,to,sitio novo do tocantins
77950,-5.655589947870239,-48.124299952552654,to,araguatins
77958,-6.028298687780504,-47.92558784580205,to,são bento do tocantins
77960,-5.473586148014865,-47.89170459982213,to,augustinopolis
77970,-5.395737737391552,-47.81029455314858,to,praia norte
77980,-5.349400802694843,-47.87359426515852,to,sampaio
77990,-5.261133768603728,-48.20769635716693,to,sao sebastiao do tocantins
77993,-5.368477422821673,-48.54089711644534,to,esperantina
77995,-5.314551212135491,-48.22625249999999,to,buriti do tocantins
78000,-15.649532289581389,-56.032901248457,mt,cuiaba
78005,-15.595189138557185,-56.09283060342343,mt,cuiaba
78008,-15.596966688946162,-56.08428572374972,mt,cuiaba
78010,-15.603260819379908,-56.08135333486983,mt,cuiaba
78015,-15.610560168573553,-56.09593096965,mt,cuiaba
78020,-15.60297857178555,-56.10296014321507,mt,cuiaba
78025,-15.604560150803394,-56.11655137080604,mt,cuiaba
78028,-15.585386021634966,-56.03632368958912,mt,cuiaba
78030,-15.611283903278515,-56.12277589963572,mt,cuiaba
78031,-15.605630927159078,-56.11286692715908,mt,cuiaba
78032,-15.597970615125584,-56.10709844891471,mt,cuiaba
78035,-15.604798499999994,-56.13063975,mt,cuiaba
78040,-15.58550085846939,-56.11904594819394,mt,cuiaba
78042,-15.609964848697825,-56.11672105421944,mt,cuiabá
78043,-15.584669512986082,-56.10089206079052,mt,cuiaba
78045,-15.588913837119897,-56.0987026492805,mt,cuiaba
78048,-15.576436208832234,-56.08583213465215,mt,cuiaba
78049,-15.542431856343685,-56.094513772280656,mt,cuiabá
78050,-15.58027272133767,-56.0650519526469,mt,cuiaba
78051,-15.598119944359604,-56.075379776467706,mt,cuiabá
78052,-15.585557999999937,-56.02545708899999,mt,cuiaba
78053,-15.63749716718216,-55.97392519100508,mt,cuiaba
78055,-15.555321770724786,-56.042364552633465,mt,cuiaba
78056,-15.651047026828214,-55.99859364632474,mt,cuiaba
78057,-15.668827999999962,-56.04435942499998,mt,cuiaba
78058,-15.569103781550494,-56.043975922295296,mt,cuiaba
78060,-15.609941418712118,-56.07106593237602,mt,cuiaba
78061,-15.603537057313078,-56.065889764350246,mt,cuiaba
78065,-15.615363052962408,-56.0766050630054,mt,cuiaba
78068,-15.616298779557065,-56.04740266618328,mt,cuiaba
78070,-15.620101030937368,-56.06696411351415,mt,cuiaba
78074,-15.559817864484383,-56.03302683659103,mt,cuiabá
78075,-15.61051620747389,-56.0317086130793,mt,cuiaba
78076,-15.618137401118991,-56.01953499735794,mt,cuiaba
78077,-15.605625448782362,-56.04527636741399,mt,cuiaba
78080,-15.620524692687455,-56.05417421468244,mt,cuiaba
78085,-15.6388015142684,-56.05865252888458,mt,cuiaba
78087,-15.61468612559578,-56.05174307708076,mt,cuiaba
78088,-15.629663558124095,-56.01725427665138,mt,cuiabá
78089,-15.64331917184694,-55.99506284129369,mt,cuiaba
78090,-15.65379168018952,-56.02808025146626,mt,cuiaba
78091,-15.649008432999947,-55.98677999999995,mt,cuiaba
78093,-15.660252744266634,-56.04230310489821,mt,cuiaba
78094,-15.63543121631801,-56.04641783381204,mt,cuiaba
78095,-15.672887529119013,-56.06797233297959,mt,cuiaba
78096,-15.647049718471472,-56.04300531357565,mt,cuiaba
78098,-15.674088490345008,-56.04097906959918,mt,cuiaba
78099,-15.633093711827843,-55.9556383783604,mt,cuiabá
78104,-14.633329999999944,-57.06666999999993,mt,nossa senhora da guia
78110,-15.644487426308524,-56.13548099278663,mt,várzea grande
78115,-15.630736612778891,-56.10919862888316,mt,varzea grande
78116,-15.639608284205684,-56.1048735910324,mt,varzea grande
78117,-15.602204468574984,-56.18164676381216,mt,varzea grande
78118,-15.622038398551592,-56.165330970165606,mt,varzea grande
78120,-15.66860726894224,-56.09125165084541,mt,varzea grande
78125,-15.654348178110116,-56.12330891316101,mt,varzea grande
78128,-15.672475342310848,-56.12700875969858,mt,várzea grande
78130,-15.667749745043809,-56.13945454956184,mt,varzea grande
78131,38.81681628638297,-9.394624510957431,mt,varzea grande
78132,-15.70048607631721,-56.13055355551384,mt,varzea grande
78134,-15.62500227976228,-56.097371503750914,mt,várzea grande
78135,-15.65539434148428,-56.14312060925971,mt,varzea grande
78138,-15.654311424086824,-56.15852255398463,mt,varzea grande
78140,-15.638602928325284,-56.14392047584783,mt,várzea grande
78141,-15.639238049096027,-56.142626395712725,mt,varzea grande
78142,-15.628511310923583,-56.159956982110536,mt,varzea grande
78143,-15.622802680441986,-56.16650610301394,mt,varzea grande
78144,-15.652332859227885,-56.14176417474485,mt,varzea grande
78145,-15.664524959594576,-56.13866598607558,mt,varzea grande
78148,-15.65796196952342,-56.17287057476384,mt,várzea grande
78149,-15.677006498396093,-56.18480003939804,mt,varzea grande
78150,-15.622138645017031,-56.16308516680133,mt,varzea grande
78152,-15.664304999999946,-56.190243499999966,mt,varzea grande
78158,-15.639840911601626,-56.173871917400696,mt,varzea grande
78165,-15.62491394580218,-56.14790736450545,mt,varzea grande
78170,-15.776197066161718,-56.34772521552698,mt,nossa senhora do livramento
78175,-16.268292262669036,-56.641657703976165,mt,pocone
78178,-16.07699659948754,-56.56962066949686,mt,cangas
78180,-15.840846938121077,-56.08083711846746,mt,santo antonio do leverger
78190,-16.19543385236072,-55.951225309969416,mt,barao de melgaco
78195,-15.126563999999943,-55.58292349999997,mt,chapada dos guimarães
78200,-16.085822367663457,-57.696735618862974,mt,caceres
78237,-15.684513194085635,-57.85404386307187,mt,curvelandia
78240,-15.47335328021274,-59.08996994865012,mt,porto esperidiao
78243,-14.478297680095729,-59.583782590556574,mt,nova lacerda
78245,-15.162473999999946,-59.963821999999965,mt,vila bela da santissima trindade
78250,-15.228087212204525,-59.3368078603097,mt,pontes e lacerda
78253,-15.295672390128273,-59.06376440363864,mt,vale de sao domingos
78254,-14.54497077769441,-59.53805179746667,mt,conquista d'oeste
78255,-15.338732835279885,-58.87402460657982,mt,jauru
78260,-15.470231619837609,-58.35391782474653,mt,araputanga
78265,-15.12581871869608,-58.38031660181908,mt,reserva do cabacal
78270,-15.128437776292612,-58.12916901648826,mt,salto do céu
78275,-15.24110304559625,-58.11199041076361,mt,rio branco
78278,-15.320223186185585,-58.0050478642544,mt,lambari d'oeste
78280,-15.669616929661071,-58.082607012013405,mt,mirassol d'oeste
78284,-15.771533959036402,-58.12140979662527,mt,sonho azul
78285,-15.626698917891504,-58.18148595499631,mt,são josé dos quatro marcos
78290,-15.447553002615006,-58.74141789454971,mt,figueiropolis d'oeste
78293,-15.770258686084672,-58.31124437755718,mt,gloria d'oeste
78295,-15.50046834316312,-58.57872097050942,mt,indiavai
78300,-14.626259297036649,-57.49943277213334,mt,tangara da serra
78307,-13.721173638735763,-59.26540355947376,mt,campos de julio
78310,-13.666620560393325,-59.78814127857636,mt,comodoro
78320,-11.418759603270525,-58.77167173409165,mt,juina
78325,-10.183051185305056,-59.44159302299549,mt,aripuana
78330,-9.890188361968065,-58.55700574743043,mt,cotriguaçu
78335,-9.45518257672924,-59.21982588376638,mt,colniza
78338,-10.846564864982078,-61.45891834552364,mt,rondolandia
78340,-10.329182570392414,-58.4946244132283,mt,juruena
78345,-11.132596493636138,-58.60819714371606,mt,castanheira
78350,-12.119982891595368,-58.01209424067804,mt,brasnorte
78360,-13.657923924135602,-57.88838990978213,mt,campo novo do parecis
78361,-15.594053802773432,-56.11643428485359,mt,itamarati norte
78365,-13.545029502319714,-58.82216834456795,mt,sapezal
78370,-14.783072033172042,-57.29076189263402,mt,nova olimpia
78380,-14.72790787334216,-57.04496580365321,mt,denise
78390,-15.067845786572343,-57.18876611000515,mt,barra do bugres
78398,-15.329344472220354,-57.20481983737399,mt,porto estrela
78400,-14.398255299392998,-56.43550892176552,mt,diamantino
78402,-14.378053820090493,-56.39108014120362,mt,diamantino
78410,-14.51487560528821,-56.4827304079323,mt,alto paraguai
78415,-14.364081,-56.972973515592216,mt,nova marilândia
78420,-14.45975756874911,-56.84253192275758,mt,arenapolis
78425,-14.494645134517802,-57.001504732006296,mt,santo afonso
78430,-14.453162921073222,-56.79901391022226,mt,nortelandia
78435,-13.446774925673344,-56.72587329632439,mt,sao jose do rio claro
78445,-13.005941172335364,-57.09185428971406,mt,nova maringa
78450,-13.527605999999944,-56.08417399999996,mt,nova mutum
78453,-13.801259999999946,-55.27776049999996,mt,santa rita do trivelato
78455,-13.062794880243286,-55.91547787486076,mt,lucas do rio verde
78460,-14.706087661398849,-56.33191763289087,mt,nobres
78470,-14.82155434977853,-56.42964414106979,mt,rosario oeste
78480,-15.199589388505151,-56.36694095815544,mt,acorizal
78490,-15.234177756208991,-56.49173795684096,mt,jangada
78500,-10.813165052599908,-55.457304810347,mt,colider
78505,-10.594086656270443,-55.11634269059193,mt,terra nova do norte
78508,-10.311060401985005,-55.40503660692545,mt,nova guarita
78510,-11.005224674973045,-55.238799075857465,mt,itauba
78515,-10.645081090856529,-55.70911014655052,mt,nova canaa do norte
78518,-10.477499999999964,-56.07805999999994,mt,colorado do norte
78520,-9.948511831513258,-54.91457350473809,mt,guaranta do norte
78525,-10.176144128645706,-54.93721743519397,mt,matupa
78528,-9.975387390303156,-55.17068079333467,mt,novo mundo
78530,-10.234267864316749,-54.99564958034666,mt,peixoto de azevedo
78535,-11.076993,-54.516573,mt,marcelândia
78540,-11.504941675120063,-54.8819308043262,mt,claudia
78543,-11.528871547044105,-54.36488818500798,mt,uniao do sul
78545,-11.972740549619312,-55.279891452090965,mt,santa carmem
78548,-10.85229139866344,-55.18307274740047,mt,nova santa helena
78550,-11.874170563327857,-55.498995315239725,mt,sinop
78551,-11.69869859716249,-55.44550214929062,mt,sinop
78552,-11.829317247041294,-55.49644289081176,mt,sinop
78553,-11.824366639327186,-55.51232146420836,mt,sinop
78555,-11.849700224329483,-55.537478929693584,mt,sinop
78556,-11.864949785942324,-55.52161626069418,mt,sinop
78557,-11.877564849866127,-55.50507778149744,mt,sinop
78558,-11.988767197014806,-55.51461442766352,mt,sinop
78559,-11.888387999999992,-55.52278875,mt,sinop
78560,-11.53733922382214,-57.40768642638813,mt,porto dos gauchos
78563,-11.307343873708543,-56.826056944214905,mt,tabapora
78565,-9.848480733941562,-57.81539553888728,mt,nova bandeirantes
78570,-11.386973999999944,-57.33381949999996,mt,novo horizonte do norte
78573,-12.749373158859976,-56.5109303551981,mt,tapurah
78575,-11.254312893133177,-57.51090240607533,mt,juara
78578,-12.243175789962,-56.151966028562725,mt,ipiranga do norte
78579,-12.234745592760104,-56.64271218563404,mt,itanhangá
78580,-9.860566767287835,-56.090677116367935,mt,alta floresta
78587,-9.971929999167664,-55.82192099750298,mt,carlinda
78590,-9.710975999999944,-56.67645049999996,mt,paranaita
78593,-9.984427671604532,-57.466271668548494,mt,nova monte verde
78595,-9.57469903480582,-57.39591903560073,mt,apiacás
78600,-15.87636437716699,-52.26320605049736,mt,barra do garças
78610,-16.764970864044674,-52.84042927082154,mt,ponte branca
78613,-16.493601170951834,-52.69291792304641,mt,ribeiraozinho
78615,-16.861220924127338,-53.03406110356588,mt,araguainha
78620,-15.7110265146921,-52.753923139750526,mt,general carneiro
78625,-14.91082360713376,-53.02000530786342,mt,novo sao joaquim
78628,-14.796101618284547,-53.61654890689474,mt,santo antonio do leste
78630,-14.539574111807996,-52.79620927747966,mt,campinapolis
78635,-14.047602159984944,-52.15582597611705,mt,água boa
78638,-13.988984933109524,-51.79955410932646,mt,nova nazaré
78640,-13.55856770863092,-52.26752495815682,mt,canarana
78643,-12.361718999999947,-52.59058549999996,mt,querencia
78645,-10.018944003167771,-51.11135861272758,mt,vila rica
78650,-10.475207670590564,-50.51222786114839,mt,santa terezinha
78652,-10.645695310957183,-51.5682033250314,mt,confresa
78655,-10.87824536658774,-51.63245014478685,mt,porto alegre do norte
78658,-11.053171572194518,-51.82774033901461,mt,canabrava do norte
78660,-11.221547749181468,-50.66594437907934,mt,luciara
78663,-10.804598858667497,-52.73728110064344,mt,sao jose do xingu
78664,-10.15206451192268,-52.3955483589458,mt,santa cruz do xingu
78665,-11.672235434747334,-51.37828852559497,mt,alto boa vista
78668,-12.094426249462446,-51.40000352700694,mt,serra nova dourada
78670,-11.62470681370709,-50.69182398162546,mt,são félix do araguaia
78674,-12.288703178499487,-50.96966152248172,mt,novo santo antonio
78675,-12.92946116464662,-51.82375025678539,mt,ribeirao cascalheira
78678,-12.235174031935014,-51.70943283058474,mt,bom jesus do araguaia
78680,-14.393058069400425,-51.00008027836111,mt,cocalinho
78685,-15.72717824297721,-51.836886633261486,mt,araguaiana
78690,-14.66414691823348,-52.35601266340662,mt,nova xavantina
78695,-16.19729424088149,-52.55604908627304,mt,torixoreu
78698,-15.903774879055153,-52.25528286812413,mt,pontal do araguaia
78700,-16.465136427693494,-54.632100038028696,mt,rondonopolis
78705,-16.459042904113158,-54.656015716617055,mt,rondonopolis
78710,-16.458698892744586,-54.64199897431543,mt,rondonopolis
78711,-16.440095056159034,-54.66283262360666,mt,rondonopolis
78714,-16.4411496880374,-54.630375260199656,mt,rondonopolis
78715,-16.42765330427509,-54.64678459745193,mt,rondonopolis
78716,-16.438354742714523,-54.6439153411045,mt,rondonopolis
78717,-16.42894091035258,-54.63497384110451,mt,rondonopolis
78718,-16.454146499999993,-54.62769825,mt,rondonopolis
78719,-16.43237012989782,-54.626050377604,mt,rondonopolis
78720,-16.43064706440065,-54.61854276395058,mt,rondonopolis
78721,-16.470142675793518,-54.59448609476512,mt,rondonopolis
78725,-16.44474318073705,-54.61625974781423,mt,rondonopolis
78730,-16.46016861587512,-54.60875267638063,mt,rondonopolis
78731,-16.4670874365803,-54.582018401610014,mt,rondonopolis
78734,-16.500827106999964,-54.57542509399997,mt,rondonopolis
78735,-16.470806364123597,-54.6058819518061,mt,rondonópolis
78736,-16.470374647238728,-54.57044400874257,mt,rondonopolis
78739,-16.479106453477364,-54.64405766289949,mt,rondonopolis
78740,-16.478957116567617,-54.61738314210284,mt,rondonopolis
78744,-16.485865742714523,-54.643157355675456,mt,rondonopolis
78745,-16.473201484880786,-54.64680164348781,mt,rondonopolis
78746,-16.467934999999954,-54.68458216899995,mt,rondonopolis
78747,-16.439950886590307,-54.6746621519744,mt,rondonopolis
78750,-16.45301375160132,-54.67596894491884,mt,rondonópolis
78752,-16.14474999999996,-54.66108499999996,mt,boa vista
78760,-16.351383217146704,-53.7557926142504,mt,guiratinga
78770,-16.944486323891155,-53.52314557669081,mt,alto garcas
78773,-16.56233443306238,-54.29882172901994,mt,são josé do povo
78775,-16.084523828561636,-53.55520992032584,mt,tesouro
78780,-17.31333146270827,-53.220483305200965,mt,alto araguaia
78785,-17.828886369455198,-53.286806585326936,mt,alto taquari
78790,-17.205455834311397,-54.15206418197202,mt,itiquira
78795,-16.620811476996337,-54.47056285074771,mt,pedra preta
78800,-15.832244848160132,-54.39610875644156,mt,poxoreu
78810,-16.053688877142214,-54.88921944116903,mt,juscimeira
78816,-16.162384399436963,-54.79576667262503,mt,juscimeira
78820,-15.96144358856559,-54.96989318266728,mt,jaciara
78830,-15.812079109113665,-54.922725734434536,mt,dom aquino
78835,-16.006962530272958,-54.91857727360076,mt,sao pedro da cipa
78840,-15.546379835055909,-55.17620691678298,mt,campo verde
78850,-15.572155522371638,-54.305904302386686,mt,primavera do leste
78855,-14.66187222529318,-54.77858502626849,mt,planalto da serra
78860,-14.927903544905528,-54.97203785249597,mt,nova brasilandia
78870,-14.435183928082909,-54.05670746737458,mt,paranatinga
78875,-13.17889949438228,-53.2522357069531,mt,gaucha do norte
78880,-12.285723247702393,-55.2959768468608,mt,vera
78885,-12.387011157383954,-54.93962848461153,mt,feliz natal
78888,-13.105694999999947,-54.831531499999954,mt,nova ubiratã
78890,-12.541158611169966,-55.74314547712085,mt,sorriso
78896,-21.08686108774125,-45.54455346584363,mt,boa esperanca
79002,-20.45701824063706,-54.60285131989711,ms,campo grande
79003,-20.46823356538603,-54.5967813577572,ms,campo grande
79004,-20.46994200109652,-54.612753842691966,ms,campo grande
79005,-20.48073090397595,-54.61764165615419,ms,campo grande
79006,-20.479710324138964,-54.64038651961992,ms,campo grande
79008,-20.44412476048813,-54.62093080766344,ms,campo grande
79009,-20.45357016180968,-54.62807170661906,ms,campo grande
79010,-20.44248184488408,-54.60767470967748,ms,campo grande
79011,-20.42929080141216,-54.59572951433716,ms,campo grande
79012,-20.419640770182987,-54.60736383625707,ms,campo grande
79013,-20.41553184430716,-54.58335720012685,ms,campo grande
79014,-20.40607575510325,-54.597976294971616,ms,campo grande
79015,-20.38982568145996,-54.57227587018898,ms,campo grande
79016,-20.40784351956261,-54.57503696404876,ms,campo grande
79017,-20.397725946996317,-54.56551023881938,ms,campo grande
79018,-20.385557446275165,-54.55202668624839,ms,campo grande
79020,-20.45741496364473,-54.59501939260764,ms,campo grande
79021,-20.457187933089184,-54.59103898917996,ms,campo grande
79022,-20.44433912519462,-54.589738510820034,ms,campo grande
79023,-20.43031499861088,-54.581679373109466,ms,campo grande
79031,-20.445830868567008,-54.55415241456855,ms,campo grande
79032,-20.440101441165314,-54.57267750840195,ms,campo grande
79033,-20.418396411333536,-54.57017015929952,ms,campo grande
79034,-20.418128925356232,-54.56358268385379,ms,campo grande
79035,-20.412505350828035,-54.56337727127951,ms,campo grande
79036,-20.445312274887744,-54.56891802541947,ms,campo grande
79037,-20.434459643149797,-54.53756263275709,ms,campo grande
79040,-20.457467847469584,-54.57264622973501,ms,campo grande
79041,-20.470614831513156,-54.57143721996692,ms,campo grande
79042,-20.500241396329898,-54.56866584497099,ms,campo grande
79043,-20.47105549624909,-54.56572728114725,ms,campo grande
79044,-20.475285936984324,-54.54593806189049,ms,campo grande
79045,-20.4624914792492,-54.5469971348116,ms,campo grande
79046,-20.481707251745547,-54.55691754980103,ms,campo grande
79048,-20.49346980183505,-54.60776132610087,ms,campo grande
79050,-20.48645501660433,-54.6090720099626,ms,campo grande
79051,-20.48227935607949,-54.59397058465576,ms,campo grande
79052,-20.495221534045186,-54.58451356733091,ms,campo grande
79060,-20.522992498503932,-54.58910569730416,ms,campo grande
79062,-20.509361267316116,-54.56825385420625,ms,campo grande
79063,-20.5192861343326,-54.59555052783777,ms,campo grande
79064,-20.553201305009047,-54.58869085873387,ms,campo grande
79065,-20.549890581193296,-54.57426713794789,ms,campo grande
79070,-20.513026655837063,-54.61051356425641,ms,campo grande
79071,-20.53345349180569,-54.6217912672688,ms,campo grande
79072,-20.538361655288806,-54.60554058188578,ms,campo grande
79073,-20.550048510407382,-54.61388889167035,ms,campo grande
79074,-20.53208005329214,-54.63759911561532,ms,campo grande
79075,-20.54543913240797,-54.6465186201743,ms,campo grande
79076,-20.53443040466844,-54.65083766515656,ms,campo grande
79077,-20.54960576741302,-54.66195854330883,ms,campo grande
79080,-20.490922644954285,-54.62800888491108,ms,campo grande
79081,-20.508045463788967,-54.63393182653356,ms,campo grande
79082,-20.50888461117193,-54.64167805482136,ms,campo grande
79083,-20.519470798023228,-54.63532447442111,ms,campo grande
79084,-20.51918514876794,-54.65175494947781,ms,campo grande
79085,-20.521693341652767,-54.65726588259566,ms,campo grande
79086,-20.49447603191186,-54.64579613073453,ms,campo grande
79090,-20.487978355271423,-54.65295544474596,ms,campo grande
79091,-20.492602523169296,-54.67093026144041,ms,campo grande
79092,-20.496537,-54.663462,ms,campo grande
79093,-20.497667184863403,-54.68409100528012,ms,campo grande
79094,-20.50848464983168,-54.66358099877579,ms,campo grande
79095,-20.52834728415344,-54.67304608968254,ms,campo grande
79096,-20.51785256943139,-54.684589066558,ms,campo grande
79097,-20.537006512609043,-54.66821294226445,ms,campo grande
79100,-20.46528632845881,-54.636477388682806,ms,campo grande
79101,-20.462586058862776,-54.65303413254894,ms,campo grande
79102,-20.45550912184773,-54.65945480639402,ms,campo grande
79103,-20.442607762709827,-54.67455451650418,ms,campo grande
79104,-20.46314914532826,-54.6960039862177,ms,campo grande
79105,-20.46969605784197,-54.70696676192467,ms,campo grande
79106,-20.44178964253088,-54.6884085598265,ms,campo grande
79107,-20.43684652070092,-54.67593485958462,ms,campo grande
79108,-20.495323145631275,-54.73735144308811,ms,campo grande
79110,-20.451959748542905,-54.6335713117028,ms,campo grande
79112,-20.43693938714196,-54.6579132805616,ms,campo grande
79113,-20.439301495412373,-54.67081692215358,ms,campo grande
79114,-20.419094871487157,-54.666618171244735,ms,campo grande
79115,-20.42995165982463,-54.653642043486414,ms,campo grande
79116,-20.413826162906197,-54.63779025601607,ms,campo grande
79117,-20.423768658058773,-54.63417792674121,ms,campo grande
79118,-20.438625865398983,-54.622625500144224,ms,campo grande
79125,-20.980792538850324,-54.50364919235629,ms,anhandui
79130,-21.784207571148777,-54.52942519947917,ms,rio brilhante
79134,-21.65249882825977,-54.43375249029554,ms,prudencio thomaz
79140,-21.45564531183517,-54.370833165671634,ms,nova alvorada do sul
79150,-21.617147476604096,-55.17180102202648,ms,maracaju
79152,-21.726511906928483,-55.49931101095336,ms,vista alegre
79170,-20.937569123176043,-54.96874327509509,ms,sidrolandia
79180,-20.440552708617748,-53.74905865230375,ms,ribas do rio pardo
79190,-20.435927487008,-54.86288255574132,ms,terenos
79200,-20.482308076210572,-55.79218937991555,ms,aquidauana
79208,-20.126883258376388,-55.3891012991125,ms,cipolandia
79210,-20.49526145111812,-55.80300727828307,ms,anastacio
79215,-20.691375260706693,-55.27780833869396,ms,dois irmãos do buriti
79220,-21.172633107691293,-55.82811593569595,ms,nioaque
79230,-21.45584782871155,-56.11889645677181,ms,guia lopes da laguna
79240,-21.48456041526598,-56.14030990678783,ms,jardim
79260,-22.104589690944792,-56.54389097047191,ms,bela vista
79270,-22.017195391015942,-57.02713057028187,ms,caracol
79280,-21.700013486332825,-57.88369208238702,ms,porto murtinho
79290,-21.12717351623222,-56.487507603013,ms,bonito
79300,-19.00922855187363,-57.65069773260851,ms,corumba
79301,-19.00448939996408,-57.65074747990116,ms,corumba
79302,-19.00261905751808,-57.64860664773547,ms,corumba
79303,-19.00613884815467,-57.64088693513085,ms,corumba
79304,-19.00382449455019,-57.629789938359416,ms,corumbá
79310,-19.01142346691339,-57.627198161198194,ms,corumba
79311,-19.02431121603502,-57.640965655621486,ms,corumba
79320,-19.042341443589063,-57.64312524374207,ms,corumba
79321,-19.001816226380107,-57.66923513823525,ms,corumbá
79330,-19.004448125252654,-57.65584967753405,ms,corumba
79331,-19.00067281996737,-57.65860306375318,ms,corumba
79332,-19.01253477537743,-57.65104755797853,ms,corumba
79333,-19.000792616120705,-57.66799470012542,ms,corumbá
79370,-19.00829513361941,-57.60017598173936,ms,ladario
79380,-20.249858849049627,-56.38199281980921,ms,miranda
79390,-20.548919096969858,-56.67547900606177,ms,bodoquena
79400,-18.498574618152823,-54.751548779899416,ms,coxim
79410,-18.099157983826583,-54.55466073919367,ms,pedro gomes
79415,-17.577454114756065,-54.75176406686125,ms,sonora
79420,-19.53295274614871,-54.04186371318199,ms,camapuã
79424,-19.0149140010605,-53.89957143924261,ms,pontinha do cocho
79428,-18.682806728523055,-53.6383759484069,ms,figueirao
79430,-19.921177646910817,-54.36132931609356,ms,bandeirantes
79440,-20.098782813935884,-54.43500607409076,ms,jaraguari
79450,-19.95276386265841,-54.89133452608407,ms,rochedo
79460,-19.832929694705445,-54.82875159315118,ms,corguinho
79470,-19.44906927178872,-54.98838030057867,ms,rio negro
79480,-18.915640779179945,-54.84394365673092,ms,rio verde de mato grosso
79490,-19.39474338733581,-54.56736123542357,ms,sao gabriel do oeste
79500,-19.664797258045176,-51.19225174760413,ms,paranaiba
79530,-18.32603810081622,-53.709807529904346,ms,alcinópolis
79540,-19.11358227631166,-51.73572123667424,ms,cassilandia
79550,-18.5308593453196,-53.13055155354618,ms,costa rica
79556,-19.028949429862628,-53.012882201730406,ms,paraíso das águas
79560,-18.78425084993371,-52.62260112601662,ms,chapadao do sul
79570,-20.075907019101248,-51.099754197904936,ms,aparecida do taboado
79580,-19.733252297262283,-51.92623001453144,ms,inocencia
79590,-20.275103999999946,-51.70822999999996,ms,selviria
79600,-20.773606656776572,-51.70160158690533,ms,tres lagoas
79601,-20.78793811154542,-51.70606099730846,ms,tres lagoas
79602,-20.791662981624533,-51.70549511800999,ms,três lagoas
79603,-20.79387574510401,-51.70203384572695,ms,tres lagoas
79604,-20.790643592787625,-51.68963144610972,ms,tres lagoas
79610,-20.808868063026495,-51.694900127693735,ms,tres lagoas
79611,-20.80525544366536,-51.67946579638379,ms,tres lagoas
79612,-20.79461416788118,-51.66673526434436,ms,tres lagoas
79620,-20.801022467540307,-51.69872978634067,ms,tres lagoas
79621,-20.81637738288905,-51.71240724866066,ms,três lagoas
79622,-20.81544060321557,-51.68255582221749,ms,tres lagoas
79630,-20.79174970059468,-51.728950357950055,ms,tres lagoas
79640,-20.785329000000004,-51.73997399999999,ms,tres lagoas
79641,-20.769882354392355,-51.70389800091371,ms,três lagoas
79645,-20.77320123771696,-51.69596596199291,ms,tres lagoas
79648,-20.09482147183894,-51.09659273946854,ms,tres lagoas
79654,-20.78844030827531,-52.05548688656303,ms,arapua
79670,-21.25463310124472,-52.03600872344774,ms,brasilandia
79680,-20.432566862943663,-52.87786501220904,ms,agua clara
79690,-21.30575236346079,-52.82598911823397,ms,santa rita do pardo
79700,-22.376393895746357,-54.51496883229808,ms,fatima do sul
79710,-22.40925569579533,-54.43828278816663,ms,vicentina
79712,-22.493329751103225,-54.46305520752318,ms,sao jose
79720,-22.480193552567226,-54.30706983356358,ms,jatei
79730,-22.418761926760038,-54.23092224752102,ms,gloria de dourados
79740,-22.28968688644454,-53.83391002758226,ms,ivinhema
79742,-22.385330182396338,-53.59466428729488,ms,amandina
79745,-22.651681668776607,-53.85883360746847,ms,novo horizonte do sul
79750,-22.253654157400224,-53.345424359889925,ms,nova andradina
79758,-21.758134643390417,-53.26778269802167,ms,nova casa verde
79760,-22.297625865019285,-53.2686313802315,ms,bataypora
79765,-22.487353421001373,-53.35277386960707,ms,taquarussu
79770,-22.186518666047206,-52.720175649737776,ms,anaurilândia
79780,-21.717182442785404,-52.42237346425372,ms,bataguassu
79785,-22.15998708955832,-53.781955282627386,ms,angélica
79790,-22.280653401455822,-54.16218589233392,ms,deodápolis
79792,-22.262794088971173,-54.22656527789558,ms,lagoa bonita
